feature	importance
d__Eukaryota;p__Protalveolata;c__Syndiniales;o__Syndiniales;f__Syndiniales_Group_III;g__Syndiniales_Group_III;s__uncultured_eukaryote	0.00013869971710426445
d__Eukaryota;p__Ochrophyta;c__Ochrophyta;o__Ochrophyta;f__Ochrophyta;g__Bolidomonas;__	0.0001375526773876994
d__Eukaryota;p__MAST-1;c__MAST-1A;o__MAST-1A;f__MAST-1A;g__MAST-1A;__	0.00013135324340786742
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;__;__;__;__	0.0001276034970693157
d__Eukaryota;p__Bryozoa;c__Gymnolaemata;o__Cheilostomatida;f__Cheilostomatida;g__Cheilostomatida;__	0.000125249967026216
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Thecofilosea;f__Thecofilosea;g__uncultured;s__uncultured_marine	0.000123152562769427
d__Eukaryota;p__Picozoa;c__Picomonadida;o__Picomonadida;f__Picomonadida;g__Picomonadida;s__uncultured_eukaryote	0.00012024031272319559
d__Eukaryota;p__Nucleariidae_and_Fonticula_group;c__Nucleariidae_and_Fonticula_group;o__Nucleariidae_and_Fonticula_group;f__Nucleariidae;g__Nuclearia;s__uncultured_eukaryote	0.00011580371698066637
d__Eukaryota;p__Nemertea;c__Enopla;o__Monostilifera;f__Monostilifera;g__Monostilifera;__	0.00011545815578170647
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Marimonadida;f__Marimonadida;g__NAMAKO-15;s__uncultured_marine	0.00010974416727657889
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Calanoida;g__Calanoida;s__Acartia_tonsa	0.0001092554785001071
d__Eukaryota;p__Retaria;c__Acantharia;o__Arthracanthida;f__Arthracanthida;g__Arthracanthida;__	0.0001079086079360208
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Aplanochytrium;__	0.00010414452674907562
d__Eukaryota;p__Apicomplexa;c__Novel_Apicomplexa_Class_2;o__Novel_Apicomplexa_Class_2;f__Novel_Apicomplexa_Class_2;g__Novel_Apicomplexa_Class_2;__	0.00010377000591822914
d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales;g__Cryptomonas;__	0.00010263473826463716
d__Eukaryota;p__Cercozoa;c__Glissomonadida;o__Glissomonadida;f__Glissomonadida;g__uncultured;__	9.994726031441665e-05
d__Eukaryota;p__MAST-3;c__MAST-3I;o__MAST-3I;f__MAST-3I;g__MAST-3I;__	9.787685631056377e-05
d__Eukaryota;p__Prymnesiophyceae;c__Coccolithales;o__Coccolithales;f__Coccolithales;__;__	9.742224859271671e-05
d__Eukaryota;p__Prymnesiophyceae;c__Prymnesiophyceae;o__Prymnesiales;f__Prymnesiales;g__Chrysochromulina;__	9.621036772112437e-05
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__uncultured;f__uncultured;g__uncultured;s__Chrysophyceae_sp.	9.370136216692385e-05
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Acanthoecida;f__Stephanoecidae;g__Stephanoecidae;s__uncultured_eukaryote	9.362954707613348e-05
d__Eukaryota;p__Vertebrata;c__Actinopterygii;o__Teleostei;f__Teleostei;g__Teleostei;s__Dicentrarchus_labrax	9.212559010977313e-05
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Neobodonida;f__Neobodonida;g__Neobodo;__	8.673942166506594e-05
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Cryomonadida;f__Protaspidae;__;__	8.606502091650073e-05
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Harpacticoida;f__Harpacticoida;g__Harpacticoida;__	8.381219134632449e-05
d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;__;__;__;__	8.270825489272883e-05
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Calanoida;g__Calanoida;__	8.15893403317114e-05
d__Eukaryota;p__Ochrophyta;c__Phaeophyceae;o__Dictyotales;f__Dictyotales;__;__	8.065081022887704e-05
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Euglyphida;g__Paulinella;__	8.057125631199734e-05
d__Eukaryota;p__Holozoa;c__Filasterea;o__Ministeriida;f__Capsasporidae;g__Marine_Group;__	7.910844353913328e-05
d__Eukaryota;p__Euglenozoa;c__Diplonemea;o__Diplonemea;f__Diplonemea;g__Diplonemea;s__Diplonemida_sp.	7.648934716050116e-05
d__Eukaryota;p__Chlorophyta;c__Ulvophyceae;o__Ulvophyceae;f__Ulvophyceae;g__Ulvophyceae;__	7.572422041047844e-05
d__Eukaryota;p__Hemichordata;c__Enteropneusta;o__Enteropneusta;__;__;__	7.355755492713707e-05
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Cryomonadida;f__Ventrifissuridae;g__Ventrifissuridae;s__uncultured_eukaryote	7.307605028135918e-05
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Euglyphida;g__Paulinella;s__uncultured_Paulinella	7.306738924775841e-05
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Prokinetoplastina;f__Prokinetoplastina;g__Ichthyobodo;s__uncultured_eukaryote	6.929030382986265e-05
d__Eukaryota;p__SAR;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Labyrinthulomycetes;g__Sorodiplophrys;s__uncultured_freshwater	6.778012637094961e-05
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Calanoida;g__Calanoida;s__Pseudodiaptomus_euryhalinus	6.441269344982268e-05
d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;__;__	6.246007736908654e-05
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Ebriacea;f__Ebriacea;g__Ebria;__	6.103916627059683e-05
d__Eukaryota;p__Annelida;c__Polychaeta;o__Terebellida;f__Terebellida;g__Terebellida;__	5.98001619231967e-05
d__Eukaryota;p__Cercozoa;__;__;__;__;__	5.885415772991882e-05
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytriomycetaceae;__;__	5.84935716985933e-05
d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptophyceae;f__Cryptophyceae;g__Goniomonas;__	5.6738454524452965e-05
d__Eukaryota;p__Phragmoplastophyta;c__Embryophyta;o__Magnoliophyta;f__Magnoliophyta;g__Magnoliophyta;s__Gossypium_barbadense	5.468124503404865e-05
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Stygamoebida;f__Stygamoebida;g__Stygamoebida;s__Stygamoeba_regulata	5.3834689001226746e-05
d__Eukaryota;p__Ochrophyta;c__Eustigmatophyceae;o__Eustigmatales;f__Eustigmatales;g__Nannochloropsis;__	5.341560556243188e-05
d__Eukaryota;p__Fornicata;c__Carpediomonas-like_organisms;o__Carpediomonas-like_organisms;f__Carpediomonas-like_organisms;g__Carpediomonas-like_organisms;s__Kipferlia_bialata	5.316488246408925e-05
d__Eukaryota;p__Protalveolata;c__Syndiniales;o__Syndiniales;f__Syndiniales;__;__	5.2875177376094564e-05
d__Eukaryota;p__Retaria;c__Foraminifera;o__Tubothalamea;f__Miliolida;g__Miliolida;s__Laevipeneroplis_sp.	5.0623679621933525e-05
d__Eukaryota;p__Euglenozoa;c__Diplonemea;o__Diplonemea;f__Diplonemea;g__Diplonema;s__Diplonema_papillatum	4.940804997786777e-05
d__Eukaryota;p__Protalveolata;c__Perkinsidae;o__A31;f__A31;g__A31;s__uncultured_eukaryote	4.896549121940128e-05
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Acanthoecida;f__Stephanoecidae;g__Stephanoeca;__	4.75177106555474e-05
d__Eukaryota;p__Cercozoa;c__Novel_Clade_10;o__Novel_Clade_10;f__Novel_Clade_10;g__Novel_Clade_10;s__uncultured_Cercozoa	4.6835640294934174e-05
d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellales;f__Mamiellales;g__Micromonas;s__Micromonas_pusilla	4.647377361153786e-05
d__Eukaryota;p__Cercozoa;c__Vampyrellidae;o__Vampyrellidae;f__Vampyrellidae;g__uncultured;s__Hyalodiscus_sp.	4.582023746210687e-05
d__Eukaryota;p__Labyrinthulomycetes;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__Oblongichytrium_sp.	4.578019739492476e-05
d__Eukaryota;p__Platyhelminthes;c__Trematoda;o__Azygiida;f__Azygiida;g__Azygiida;__	4.510487267388993e-05
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Peronosporomycetes;s__Paralagenidium_sp.	4.4663590543495136e-05
d__Eukaryota;p__Mollusca;__;__;__;__;__	4.3790281706916996e-05
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Ochromonadales;f__Ochromonadales;g__Paraphysomonas;__	4.3353934691851895e-05
d__Eukaryota;p__Cryptomycota;c__LKM11;o__LKM11;f__LKM11;g__LKM11;s__uncultured_eukaryote	4.0338998810897406e-05
d__Eukaryota;p__Echinodermata;c__Asteroidea;o__Asteroidea;f__Asteroidea;g__Asteroidea;__	3.857075218401677e-05
d__Eukaryota;p__Ochrophyta;c__Eustigmatophyceae;o__Eustigmatales;f__Eustigmatales;g__uncultured;s__uncultured_eukaryote	3.738322224980783e-05
d__Eukaryota;p__uncultured;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__uncultured_marine	3.66071684895773e-05
d__Eukaryota;p__MAST-3;c__MAST-3A;o__MAST-3A;f__MAST-3A;g__MAST-3A;__	3.5777828962754336e-05
d__Eukaryota;p__Protalveolata;c__Incertae_Sedis;o__Ellobiopsidae;f__Ellobiopsidae;g__Ellobiopsis;s__uncultured_eukaryote	3.5444042338304054e-05
d__Eukaryota;p__Cercozoa;c__Thecofilosea;__;__;__;__	3.39537382042418e-05
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium;s__uncultured_Chytridiomycota	3.2271577457726916e-05
d__Eukaryota;p__Ochrophyta;c__Pelagophyceae;o__Pelagophyceae;f__Pelagophyceae;g__Pelagophyceae;s__uncultured_eukaryote	3.187948806790354e-05
d__Eukaryota;p__Kathablepharidae;c__Kathablepharidae;o__Kathablepharidae;f__Kathablepharidae;g__uncultured;s__uncultured_Katablepharidaceae	3.1533277394042765e-05
d__Eukaryota;p__Basidiomycota;__;__;__;__;__	3.152391798536381e-05
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Codosigidae;f__Codosigidae;g__Lagenoeca;s__uncultured_marine	3.061003130069101e-05
d__Eukaryota;p__Cercozoa;c__Glissomonadida;o__Glissomonadida;f__Glissomonadida;g__Allantion;s__uncultured_Thaumatomonadida	3.0259544301949042e-05
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Thaumatomonadida;g__uncultured;s__Thaumatomastix_sp.	2.9876320577079913e-05
d__Eukaryota;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;__	2.9658953014270787e-05
d__Eukaryota;p__Cercozoa;c__Phytomyxea;o__Phytomyxea;f__Phytomyxea;g__Woronina;s__uncultured_Plasmodiophoridae	2.7597152321337665e-05
d__Eukaryota;p__Kathablepharidae;c__Kathablepharidae;o__Kathablepharidae;f__Kathablepharidae;g__Leucocryptos;s__uncultured_eukaryote	2.727383339074696e-05
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Neobodonida;f__Neobodonida;g__Neobodo;s__Neobodo_designis	2.7137492368657233e-05
d__Eukaryota;p__Porifera;c__Demospongiae;__;__;__;__	2.516956891790215e-05
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Thaumatomonadida;g__D2P04A09;s__uncultured_marine	2.46200203119696e-05
d__Eukaryota;p__Cryptomycota;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__uncultured_eukaryote	2.449545257360315e-05
d__Eukaryota;p__MAST-7;c__MAST-7D;o__MAST-7D;f__MAST-7D;g__MAST-7D;__	2.3961017512117343e-05
d__Eukaryota;p__Porifera;c__Demospongiae;o__Haplosclerida;f__Haplosclerida;g__Haplosclerida;s__Haliclona_sp.	2.371940859365724e-05
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytridiaceae;g__Chytridium;s__Chytridium_polysiphoniae	2.3033552302192114e-05
d__Eukaryota;p__Mucoromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;__	2.2366221005425233e-05
d__Eukaryota;p__MAST-12;c__MAST-12A;o__MAST-12A;f__MAST-12A;g__MAST-12A;s__uncultured_stramenopile	2.2187787256863757e-05
d__Eukaryota;p__Protalveolata;c__Syndiniales;o__Syndiniales;f__Syndiniales;g__Syndiniales;s__uncultured_eukaryote	2.1785308857784917e-05
d__Eukaryota;p__Ancyromonadida;c__Ancyromonadida;o__Ancyromonadida;f__Ancyromonadida;g__Ancyromonas;__	2.119229678266754e-05
d__Eukaryota;p__Gastrotricha;c__Gastrotricha;o__Chaetonotida;f__Chaetonotida;g__Chaetonotida;s__Chaetonotus_sp.	1.9304428105868447e-05
d__Eukaryota;p__MAST-7;c__MAST-7B;o__MAST-7B;f__MAST-7B;g__MAST-7B;__	1.8825888804688204e-05
d__Eukaryota;p__Tunicata;c__Appendicularia;o__Copelata;f__Oikopleuridae;g__Oikopleuridae;s__uncultured_eukaryote	1.8777537152029596e-05
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Cryomonadida;f__Ventrifissuridae;g__Ventrifissuridae;s__uncultured_Cercozoa	1.764967033779562e-05
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Lobulomycetales;f__Lobulomycetaceae;g__uncultured;s__Lobulomycetales_sp.	1.7188325036038953e-05
d__Eukaryota;p__Cryptophyceae;c__Cryptophyceae;o__Cryptomonadales;f__Cryptomonadales;g__Geminigera;s__Geminigera_cryophila	1.6751255252262126e-05
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Acanthoecida;f__Stephanoecidae;g__Calliacantha;s__Calliacantha_natans	1.646971028379524e-05
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Peronosporomycetes;s__Haliphthoros_sp.	1.64526975636963e-05
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Rhizophydiales;f__Kappamycetaceae;g__Kappamycetaceae;s__uncultured_Chytridiomycota	1.616525748400511e-05
d__Eukaryota;p__Cnidaria;c__Anthozoa;o__Actiniaria;f__Actiniaria;g__Actiniaria;__	1.5625632784655184e-05
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Marimonadida;f__Marimonadida;g__BB01-173;s__Abollifer_globosa	1.5252501393303694e-05
d__Eukaryota;p__Nematozoa;c__Chromadorea;o__Monhysterida;f__Monhysterida;g__Monhysterida;s__Monhysteridae_environmental	1.4712955133076768e-05
d__Eukaryota;p__Basidiomycota;c__Exobasidiomycetes;o__Exobasidiales;f__Exobasidiales;g__Acaromyces;s__Acaromyces_ingoldii	1.4481060022924513e-05
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Olpidiopsis;s__Haliphthoros_sp.	1.4289160298485032e-05
d__Eukaryota;p__Porifera;c__Demospongiae;o__Suberitida;f__Suberitida;g__Suberitida;__	1.4124690880008717e-05
d__Eukaryota;p__Prymnesiophyceae;c__Prymnesiophyceae;o__Prymnesiophyceae;f__Prymnesiophyceae;g__Phaeocystis;__	1.4101278279635268e-05
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Acanthoecida;f__Acanthoecidae;__;__	1.4085587065979192e-05
d__Eukaryota;p__MAST-3;__;__;__;__;__	1.3855764132852868e-05
d__Eukaryota;p__Bicosoecida;c__Bicosoecida;o__Bicosoecida;f__Bicosoecida;g__Bicosoeca;s__Licmophora_sp.	1.354430207536742e-05
d__Eukaryota;p__Ochrophyta;c__Dictyochophyceae;o__Dictyochales;f__Dictyochales;g__Dictyocha;s__uncultured_eukaryote	1.339184146808104e-05
d__Eukaryota;p__Ochrophyta;c__Raphidophyceae;o__Chattonellales;f__Chattonellales;g__Fibrocapsa;s__Fibrocapsa_japonica	1.3179438490202255e-05
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Polychytriales;f__Incertae_Sedis;g__Incertae_Sedis;__	1.2931794939647209e-05
d__Eukaryota;p__Protalveolata;c__Syndiniales;o__Syndiniales;f__Syndiniales;g__Duboscquella;s__Euduboscquella_crenulata	1.285434050045872e-05
d__Eukaryota;p__Pavlovophyceae;c__Pavlovophyceae;o__Pavlovophyceae;f__Pavlovophyceae;__;__	1.2369512383300684e-05
d__Eukaryota;p__Rhodellophyceae;c__Rhodellophyceae;o__Rhodellophyceae;f__Rhodellophyceae;g__Neorhodella;s__Neorhodella_cyanea	1.1749764086484492e-05
d__Eukaryota;p__Protalveolata;c__Colpodellida;o__Colpodellida;f__Colpodellida;g__Colpodellida;__	1.1595330036711547e-05
d__Eukaryota;p__Apusomonadidae;c__Apusomonadidae;o__Apusomonadidae;f__Apusomonadidae;g__Apusomonas;__	1.1556846306530573e-05
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Craspedida;f__Salpingoecidae;g__Salpingoeca;s__uncultured_eukaryote	1.1433106038379875e-05
d__Eukaryota;p__Ochrophyta;c__Chrysomerophyceae;o__Chrysomerophyceae;f__Chrysomerophyceae;g__Chrysomerophyceae;s__Chrysowaernella_hieroglyphica	1.1416209422641647e-05
d__Eukaryota;p__Chlorophyta;c__Mamiellophyceae;o__Mamiellophyceae;f__Mamiellophyceae;g__Dolichomastix;__	1.0657608628148458e-05
d__Eukaryota;p__Cercozoa;c__Cercozoa;o__Cercozoa;f__Cercozoa;g__Gromia;s__Gromia_oviformis	1.0559365491586245e-05
d__Eukaryota;p__Cnidaria;c__Hydrozoa;__;__;__;__	1.0369633501621702e-05
d__Eukaryota;p__Annelida;c__Polychaeta;o__Spionida;f__Spionida;g__Spionida;__	1.0268444252283907e-05
d__Eukaryota;p__Chlorophyta;__;__;__;__;__	9.757113377749848e-06
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Thaumatomonadida;g__Allas;s__Reckertia_gemma	9.751385820669008e-06
d__Eukaryota;p__Bicosoecida;c__Bicosoecida;o__Bicosoecida;f__Bicosoecida;g__Cafeteria;s__uncultured_eukaryote	9.614241198297862e-06
d__Eukaryota;p__Porifera;c__Demospongiae;o__Tetractinellida;f__Tetractinellida;g__Tetractinellida;__	9.612891862461879e-06
d__Eukaryota;p__Bicosoecida;c__CH1-2B-3;o__CH1-2B-3;f__CH1-2B-3;g__CH1-2B-3;s__uncultured_stramenopile	9.1762624863456e-06
d__Eukaryota;p__Incertae_Sedis;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Telonema;__	9.052764490231142e-06
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Craspedida;f__Salpingoecidae;g__Salpingoeca;s__Salpingoeca_urceolata	9.018280565760843e-06
d__Eukaryota;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinales;__;__	8.657094348405176e-06
d__Eukaryota;p__Cercozoa;c__Chlorarachniophyta;o__Chlorarachniophyta;f__Chlorarachniophyta;g__uncultured;s__uncultured_Cercozoa	8.388919222407913e-06
d__Eukaryota;p__Compsopogonales;c__Compsopogonales;o__Compsopogonales;f__Compsopogonales;__;__	8.13611797055275e-06
d__Eukaryota;p__MAST-12;c__MAST-12;o__MAST-12;f__MAST-12;g__MAST-12;s__uncultured_stramenopile	8.061316885253941e-06
d__Eukaryota;p__Bicosoecida;c__CH1-2B-3;o__CH1-2B-3;f__CH1-2B-3;g__CH1-2B-3;s__metagenome	8.035900924696624e-06
d__Eukaryota;p__MAST-3;c__MAST-3I;o__MAST-3I;f__MAST-3I;g__MAST-3I;s__uncultured_stramenopile	7.984599711848048e-06
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Rhinosporideacae;f__Rhinosporideacae;g__Rhinosporideacae;__	7.86115896952653e-06
d__Eukaryota;p__Aphelidea;c__Aphelidea;o__Aphelidea;f__Aphelidea;g__Paraphelidium;__	7.838935091746417e-06
d__Eukaryota;p__Protalveolata;c__Syndiniales;o__Syndiniales;f__Syndiniales_Group_II;g__Syndiniales_Group_II;s__uncultured_marine	7.499783143781328e-06
d__Eukaryota;p__Euglenozoa;c__Euglenida;o__Euglenophyceae;f__Euglenea;g__Strombomonas;__	7.0532906570598625e-06
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Thraustochytrium;s__Thraustochytrium_sp.	7.0436847916922915e-06
d__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Cladochytriales;f__Nowakowskiellaceae;g__Nowakowskiella;s__Nowakowskiella_elegans	6.8869526429508405e-06
d__Eukaryota;p__Retaria;c__Acantharia;o__Chaunocanthida;f__Chaunocanthida;g__Chaunocanthida;s__uncultured_eukaryote	6.791920399981136e-06
d__Eukaryota;p__Nemertea;c__Anopla;o__Palaeonemertea;f__Palaeonemertea;g__Palaeonemertea;s__Nemertean_sp.	6.7385910460311014e-06
d__Eukaryota;p__Bicosoecida;c__Bicosoecida;o__Bicosoecida;f__Bicosoecida;g__Bicosoecida;s__uncultured_stramenopile	6.72365937055928e-06
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Cyclopoida;f__Cyclopoida;g__Cyclopoida;s__Cyclopina_gracilis	6.7198017278016045e-06
d__Eukaryota;p__Peronosporomycetes;c__Peronosporomycetes;o__Peronosporomycetes;f__Peronosporomycetes;g__Phytophthora;s__Phytophthora_infestans	6.516598893825596e-06
d__Eukaryota;p__Apicomplexa;c__Conoidasida;o__Gregarinasina;f__Eugregarinorida;g__Psychodiella;s__Psychodiella_sp.	6.293622350437272e-06
d__Eukaryota;p__Labyrinthulomycetes;c__uncultured;o__uncultured;f__uncultured;g__uncultured;s__uncultured_marine	6.290942998734562e-06
d__Eukaryota;p__Apicomplexa;c__Novel_Apicomplexa_Class_1;o__Novel_Apicomplexa_Class_1;f__Novel_Apicomplexa_Class_1;g__Novel_Apicomplexa_Class_1;s__uncultured_eukaryote	6.188444997994648e-06
d__Eukaryota;p__Annelida;c__Polychaeta;o__Sabellida;f__Sabellida;g__Sabellida;s__Laonome_sp.	6.102688144355347e-06
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Acanthoecida;f__Stephanoecidae;g__Stephanoeca;s__Stephanoeca_diplocostata	5.926210002336066e-06
d__Eukaryota;p__Cercozoa;c__Cercozoa;o__Cercozoa;f__Cercozoa;g__Cercozoa;s__Trachyrhizium_urniformis	5.566761166037445e-06
d__Eukaryota;p__MAST-9;c__MAST-9A;o__MAST-9A;f__MAST-9A;g__MAST-9A;s__uncultured_eukaryote	5.332881491571553e-06
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Calanoida;f__Calanoida;g__Calanoida;s__Pseudodiaptomus_inopinus	5.296552731987795e-06
d__Eukaryota;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;f__Thraustochytriaceae;g__Labyrinthuloides;s__Thraustochytriidae_sp.	5.214338335528676e-06
d__Eukaryota;p__Ochrophyta;c__Xanthophyceae;__;__;__;__	5.151615074739173e-06
d__Eukaryota;p__Cercozoa;c__Cercozoa;o__Cercozoa;f__Cercozoa;g__Cercozoa;s__Athalamea_environmental	5.056497764263139e-06
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Thaumatomonadida;g__Allas;__	4.899574556081005e-06
d__Eukaryota;p__Vertebrata;c__Actinopterygii;o__Teleostei;f__Teleostei;g__Teleostei;__	4.842983685547874e-06
d__Eukaryota;p__Holozoa;c__Choanoflagellata;o__Choanoflagellata;f__Choanoflagellata;g__Choanoflagellata;s__Syssomonas_multiformis	4.820224653419984e-06
d__Eukaryota;p__Arthropoda;c__Maxillopoda;o__Poecilostomatoida;f__Poecilostomatoida;g__Poecilostomatoida;__	4.76380096894213e-06
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Codosigidae;f__Codosigidae;__;__	4.671135415846269e-06
d__Eukaryota;p__Porifera;c__Demospongiae;o__Poecilosclerida;f__Poecilosclerida;g__Poecilosclerida;s__Crambe_crambe	4.670075298992204e-06
d__Eukaryota;p__Holozoa;c__Choanoflagellida;o__Acanthoecida;f__Stephanoecidae;g__Bicosta;s__uncultured_eukaryote	4.5570254840457875e-06
d__Eukaryota;p__Holozoa;c__Ichthyosporea;o__Abeoformidae;f__Abeoformidae;__;__	4.243868078424621e-06
d__Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Eubodonida;f__Eubodonida;g__Bodo;__	4.193961999156789e-06
d__Eukaryota;p__Bicosoecida;c__Bicosoecida;o__Bicosoecida;f__Bicosoecida;g__Bicosoeca;s__Bicosoeca_vacillans	4.155574524320168e-06
d__Eukaryota;p__Annelida;c__Polychaeta;o__Sabellida;f__Sabellida;g__Sabellida;__	4.116909192836778e-06
d__Eukaryota;p__Cercozoa;c__Thecofilosea;o__Cryomonadida;__;__;__	4.109124617774245e-06
d__Eukaryota;p__Porifera;c__Demospongiae;o__Suberitida;f__Suberitida;g__Suberitida;s__Terpios_aploos	4.0503879538105225e-06
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Thaumatomonadida;g__Gyromitus;__	4.022024041684897e-06
d__Eukaryota;p__Mollusca;c__Bivalvia;o__Ostreoida;f__Ostreoida;g__Ostreoida;__	3.996403714795743e-06
d__Eukaryota;p__Cercozoa;c__Imbricatea;o__Imbricatea;f__Euglyphida;g__Paulinella;s__Paulinella_chromatophora	3.6792181914364726e-06
d__Eukaryota;p__Amoebozoa;c__Discosea;o__Vannellida;f__Vannellida;g__Platyamoeba;s__Vannella_sp.	3.6415016632496875e-06
