Feature ID	Taxon	Consensus
ee180ce8528717bcceacf86a9da46527	Unassigned	1.0
ee18cc4dcbe82a00eac2886a2dde7e4e	Unassigned	1.0
ee18f196e922264098738b6dd4a340c8	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Armophorea; f__Armophorida; g__Armophorida	0.7
ee1a8f602bee593b8687bfbc73de47d5	Unassigned	1.0
ee1c4295186230c906247b42d1490260	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	1.0
ee1c58b57ba97fe9f0ac3a9980c9f7ac	d__Eukaryota; p__Apusomonadidae; c__Apusomonadidae; o__Apusomonadidae; f__Apusomonadidae; g__Amastigomonas; s__uncultured_eukaryote	1.0
ee1cd328c3b438b04577f5e7bbef49d3	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__AKAU3564_sediment_group; g__AKAU3564_sediment_group	0.8
ee1ce8e3ca4334c1c38a5758bc8b4773	Unassigned	1.0
ee1d1803833c9e126bdda647b7e43438	Unassigned	1.0
ee1d4738ef347307f649254e757075ca	d__Eukaryota; p__Nematozoa; c__Chromadorea; o__Chromadorida; f__Chromadorida; g__Chromadorida; s__Chromadorita_leuckarti	1.0
ee1e7241d744fd0c101cdbc1434e49d3	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_eukaryote	0.9
ee20322fe073406832f91d3372940b21	Unassigned	1.0
ee221087e37fb4815b592716f663a4dc	d__Bacteria	1.0
ee22138957bf27f9317f94f156d485f9	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	1.0
ee22dd6f8b0d81f7bac1fee3135baf79	Unassigned	1.0
ee232684d8655b4b7b26a60aaaf155fb	Unassigned	1.0
ee23c57de4e35561f684d61880bf8560	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	1.0
ee26cf537f448c60e9cecab26649ef19	Unassigned	1.0
ee279b575a0195895a25642abca77e05	Unassigned	1.0
ee28a73c03d127db038b772a64d8783a	Unassigned	1.0
ee293cca0e3fb41a2ca37bf3e13345ac	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliales; g__Babeliales; s__uncultured_bacterium	1.0
ee2c29659afd82a7b481344efe96759f	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Chytridiales; f__Chytriomycetaceae; g__Chytriomycetaceae	1.0
ee2c96e1a711905a7d7da3acb1f197b4	Unassigned	1.0
ee2d924a59e2dd8c35b6055f80e02cfa	d__Eukaryota; p__Cryptophyceae; c__Cryptophyceae; o__Cryptomonadales; f__Cryptomonadales; g__Cryptomonas	1.0
ee2dec2007bc888e4b6df09b96748a7c	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales	1.0
ee2e7a34a5428275620cb3641b10a709	Unassigned	1.0
ee2eb9c8a2362ea9b62ae51233b17b01	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__uncultured; s__uncultured_bacterium	0.7
ee2eeee7f5b5edd5c019e9f843b5219b	d__Eukaryota; p__Incertae_Sedis; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Pirsonia; s__Pirsonia_verrucosa	1.0
ee2fdd18086137e02890fad45877d572	d__Eukaryota; p__Euglenozoa; c__Kinetoplastea; o__Eubodonida; f__Eubodonida; g__Bodo; s__Bodo_saltans	0.7
ee2ff939531e4dfd8df4a95682a30e4e	Unassigned	1.0
ee303fd5df1ff223d61df985b800488f	Unassigned	1.0
ee3074af686f121ba6069a862a495021	Unassigned	1.0
ee31cad1183b1697c59c0132041bbaa3	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__uncultured; g__uncultured	1.0
ee320f08e6378e47be768f6478b71f74	Unassigned	1.0
ee323f8cf5c5a92270daeebe8bc0d698	Unassigned	1.0
ee32b76a2267ce17f1d453ce71ab6e2a	Unassigned	1.0
ee32fe2899f9f1d7f78f39018f6179cc	d__Eukaryota; p__Peronosporomycetes; c__Peronosporomycetes; o__Peronosporomycetes; f__Peronosporomycetes	1.0
ee3547625214ccb138826f20dbc45111	Unassigned	1.0
ee3550553565ea53eb1d6f8b93809966	Unassigned	1.0
ee35fd6db161c9e10cc93e8e773ca107	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida; g__Heteromita	1.0
ee366af1f6d81eb1374072a44fe46f78	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__Gemmata_obscuriglobus	0.7
ee36af7153e6e3b93166c09276b39d70	Unassigned	1.0
ee37471cccab55284af7dd835f4f773c	Unassigned	1.0
ee38095818f813efb5799ea819d0b8a0	Unassigned	1.0
ee38b2468347966dedc04a2d1fafcdc3	d__Eukaryota	1.0
ee38eca84165c2efccfb1297ed1b95fc	Unassigned	1.0
ee3a9a219c15d122d90f7382f5ebcc47	d__Eukaryota; p__Chlorophyta; c__Nephroselmidophyceae; o__Nephroselmidales; f__Nephroselmidales; g__Nephroselmis	0.778
ee3c78d5fde9a69b94c99a2e852907de	Unassigned	1.0
ee3d246161d04e42fde3166dc4e05d23	Unassigned	1.0
ee3d6154abfa85816f19128bae18b121	Unassigned	1.0
ee3e1b108e381c76c9f70233d832c1dd	Unassigned	1.0
ee3e3bfeffff14b985a7f7a23bb97b94	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	1.0
ee401c52d5210322af40212f87ce2fdb	Unassigned	1.0
ee404b5c340698ecc4eb48909959a2af	Unassigned	1.0
ee41795e5f2d31f1232304e8d7a16713	d__Eukaryota; p__Mucoromycota; c__Glomeromycetes; o__Glomerales; f__uncultured; g__uncultured	0.667
ee42db0c42ba35a250b24c6b13ab8cd8	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Hypotrichia; g__Epiclintes; s__Epiclintes_auricularis	1.0
ee438b12722e2ea4690976e244867a9c	d__Eukaryota; p__Vertebrata; c__Actinopterygii; o__Teleostei; f__Teleostei; g__Teleostei; s__Dicentrarchus_labrax	0.6
ee45b87e6ac04257510a6d99644760cd	d__Eukaryota; p__Cercozoa; c__uncultured; o__uncultured; f__uncultured; g__uncultured	0.75
ee4946629efb4ff0a3dcc7fc518eb3d8	Unassigned	1.0
ee497f6c2061fd1dd349c519cb3ccd94	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium	0.556
ee4a06223882e0348a0ce435b1ee4e15	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__metagenome	1.0
ee4f446bee39d518cab0172427ec5560	d__Eukaryota; p__Arthropoda; c__Maxillopoda	0.9
ee4f4d6a7638fe96287413593827a955	Unassigned	1.0
ee50c0cf5a53fa3e655c71580e42d517	Unassigned	1.0
ee51fc81bc5271a57af7c3e0c6b033ad	Unassigned	1.0
ee527e834040924f80179f7d52c84599	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea; g__Diplonemea; s__Diplonemida_sp.	1.0
ee52e158fdc4916856f1083355f238cb	Unassigned	1.0
ee53b214c22a8ee4e55092f7295a6150	Unassigned	1.0
ee56b23a358b5e364a623f144df2abc0	d__Eukaryota; p__Centrohelida; c__Centrohelida; o__Centrohelida; f__Heterophryidae; g__Heterophryidae; s__Oxnerella_micra	1.0
ee588529764de05f2d6b47e159b233e5	Unassigned	1.0
ee59fb63e099d375be07cbb938bfd199	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_bacterium	0.8
ee5a9b65ed525b67e1ef345be4605e0a	Unassigned	1.0
ee5ae244a11160ae56ba977a9d329315	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	1.0
ee5bec24ee43f56a8aab7d2df3722e49	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__P34.45; f__P34.45; g__P34.45	0.6
ee5cf4af3b8fa5293470648492fd96c5	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__uncultured	0.9
ee5d0ed9364761e18efeba62fc4af668	Unassigned	1.0
ee5ec1dcf185f3bec320e3b052677927	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__Ochromonadales; f__Ochromonadales; g__Ochromonas	0.75
ee5f38042496daf89199583a50b0ab9a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Candidatus_Berkiella	0.667
ee5f6957496ab167ef70d3137f41fc54	d__Eukaryota; p__LKM15; c__LKM15; o__LKM15; f__LKM15; g__LKM15; s__uncultured_eukaryote	1.0
ee608331fd76544e055b7e70949b8847	d__Eukaryota; p__Protalveolata; c__Perkinsidae; o__A31; f__A31; g__A31; s__uncultured_alveolate	1.0
ee61a36ed6fd2e5a3b1e133954a5c5bc	Unassigned	1.0
ee627b99d761993fdb49e31aaa8fce10	d__Eukaryota; p__MAST-3; c__MAST-3F; o__MAST-3F; f__MAST-3F; g__MAST-3F; s__uncultured_stramenopile	0.7
ee63c0e3c791ffaadd6796bb6ca095ab	Unassigned	1.0
ee6788c97648bb833f91a175d8b623d2	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__uncultured_eukaryote	0.8
ee6864a823fdcf1567fa052169f2eecb	Unassigned	1.0
ee68b154d5ac0f30ec877730fb110992	Unassigned	1.0
ee69285d8a1880dc084d944dbf8120ce	Unassigned	1.0
ee6a0a21de22e88499cc86e250727232	Unassigned	1.0
ee6a33c90ba5382b96e57dc8f1387997	Unassigned	1.0
ee6afe4ab1e2975a5646d2d71bc6953d	d__Eukaryota; p__Dinoflagellata; c__Dinoflagellata; o__Noctilucales; f__Noctilucales; g__Noctilucales; s__uncultured_eukaryote	1.0
ee6b697572810fb2059b73e1d43e1b24	Unassigned	1.0
ee6c5a3a5c62d0ec3af16a977887bca8	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Solibacterales; f__Solibacteraceae; g__Candidatus_Solibacter	0.7
ee6d6b4768855ba729ccbf531a090a30	Unassigned	1.0
ee6e3f10c2b48fbee0113c4c598c6f57	d__Bacteria; p__Patescibacteria; c__Berkelbacteria; o__Berkelbacteria; f__Berkelbacteria; g__Berkelbacteria	1.0
ee6fbac1d58f7fd916f983c392bf947e	d__Bacteria; p__Planctomycetota; c__Planctomycetes	0.9
ee70e14e267607c653ffc6e9e221157c	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula	0.8
ee70f3d20d73d313dd00f385d2bf62aa	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Peridiniales; f__Peridiniales; g__Protoperidinium; s__Protoperidinium_conicum	1.0
ee75a6b4f2bfe4867f898e124576ed9d	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Coscinodiscophytina; g__Actinocyclus	1.0
ee77c6ede30d7881d32a91c6c6b914c9	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_bacterium	0.7
ee7927e93643e01a7a44b63fc0fd9c90	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea	1.0
ee792ee4721cc8c0ef1c3462d9308dbc	Unassigned	1.0
ee79f3c2c6a4f0c8e99c38b2897c34c9	Unassigned	1.0
ee7aac6ffae2c8eb4bcc06d0ff6650f7	Unassigned	1.0
ee7ac962b68c17d1c5313cecaabacc2c	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes	1.0
ee7b5962752ccd7fe6a227cbfcda6c5c	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Choreotrichia	0.6
ee7b8d99f5989dbc1878ae146f324f40	Unassigned	1.0
ee7d3fdbba83a30be7da67d3463711fd	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	1.0
ee7d90824bd15c4d5f43c56048dab8b9	d__Eukaryota; p__Aphelidea; c__Aphelidea; o__Aphelidea; f__Aphelidea; g__uncultured; s__uncultured_eukaryote	1.0
ee7edc98be016a9ed557f5d80a181288	Unassigned	1.0
ee8069b337e1421a7c749dd18c848124	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__Ochromonadales; f__Ochromonadales; g__Paraphysomonas	0.857
ee83281ae6c654c96da5d85830734da2	Unassigned	1.0
ee833b065aef0c891c70032112b43f29	d__Eukaryota; p__Tunicata; c__Appendicularia; o__Copelata; f__Oikopleuridae; g__Oikopleuridae	1.0
ee84bd781a4424e7440ddaa1347b1306	Unassigned	1.0
ee857ba9e117969c02fc7fb7df693609	Unassigned	1.0
ee8604908191d851ba67af248c022d5c	Unassigned	1.0
ee863b0dc46538ce7941492cddfa33b5	Unassigned	1.0
ee8687e4f83beb4d4e9cef8bdab6146d	Unassigned	1.0
ee86cbc0d196046b15b7ab115a9ed871	Unassigned	1.0
ee876831fe588809d9f9d5d78f6b6650	Unassigned	1.0
ee876a255eb0298c21799bdfbbbc9e14	Unassigned	1.0
ee88f1651ecffe9fa3077066b44f6953	Unassigned	1.0
ee8975abb009959a90b1ac967b5172af	Unassigned	1.0
ee89bfe0591badea2ca6f7f47dfb6e8c	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Hypotrichia; g__Hypotrichia	0.6
ee8b05a56d87241bfa8890649bc4ec2c	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Rhizophydiales	1.0
ee8c340ca50c886978d0d0daa50f4688	Unassigned	1.0
ee8cc220283c98198b61fd0e567eb849	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__metagenome	0.6
ee8cc27f611f477f56a935c7bb343fbf	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Litostomatea; f__Haptoria; g__Loxophyllum	0.6
ee8cc851457097c70f43cfff34452b4e	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	1.0
ee8d0ef938bd28527315f13c4c484b0f	Unassigned	1.0
ee8e905f0e69efddc981b9b4073004c7	Unassigned	1.0
ee8f23a478a7869a1c0c4045794fe227	d__Eukaryota; p__Centrohelida; c__Centrohelida; o__Centrohelida	1.0
ee8fb28514b82c69b262c066997425c5	d__Bacteria; p__Verrucomicrobiota	0.857
ee90447f716270b548bb68da50b3b808	d__Eukaryota	1.0
ee907e06757b7f5bf1565bb24daa0917	Unassigned	1.0
ee90b71e8d424754d7d999f9e89ec879	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas	1.0
ee91a74f6a84496e2bfce1edfadd719d	Unassigned	1.0
ee921fca572ac021a99b7930104bfa12	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae	1.0
ee9473c93c832ac493a8b1b8b9597df2	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Suctoria; s__uncultured_eukaryote	1.0
ee97e39c256fcf38b198617c5e429262	d__Eukaryota; p__Mollusca; c__Bivalvia; o__Veneroida; f__Veneroida; g__Veneroida	1.0
ee986615267cb1ccee835d2232311650	d__Eukaryota; p__Holozoa	1.0
ee988ea86011092c41e35f3389cb0a15	Unassigned	1.0
ee98ff03fa2f1024acbb66738311e936	d__Eukaryota; p__LKM15; c__LKM15; o__LKM15; f__LKM15; g__LKM15	0.714
ee9a5d143e86394f94fe165f67b1980c	Unassigned	1.0
ee9bbc0fb649267c309c9a8ee6daa818	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Halobacteriovorax	0.6
ee9d02b0bfd90b6c89d7b13cad8e1448	Unassigned	1.0
ee9d8e511fb350d8f1389118bbc5ec40	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Litostomatea; f__Haptoria; g__Trachelotractus; s__uncultured_eukaryote	1.0
ee9e18fcc95295ea1d98421b44fd8ca8	Unassigned	1.0
ee9f4bacfde0f4d784285cde57d36671	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Peridiniales; f__Peridiniales; g__Blixaea; s__Blixaea_quinquecornis	1.0
eea2636360b5c98d5ebf4418c33294af	d__Eukaryota; p__Cercozoa; c__Thecofilosea	0.8
eea46b230405652b6f13b6dd13b4ebdc	Unassigned	1.0
eea5b60823141889ab21267e0617a3b1	Unassigned	1.0
eea66178caf01df62aff6f91de8c8924	Unassigned	1.0
eea6d3691ceb78e52c0fd765e540e6dc	Unassigned	1.0
eea90d64436d42c695b96bd3a7fa85dd	Unassigned	1.0
eea99d94dfb611f7e1667f853c33b32f	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Litostomatea; f__Haptoria; g__Haptoria; s__Litonotus_sp.	0.667
eeaa06068a5902d5379d8e18a6ea7d1b	Unassigned	1.0
eeabae1084b7dbe84c071cd3d5f01c5b	Unassigned	1.0
eeacbb28593fa757425f281a1d71f522	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B)	1.0
eeadce7bae62d85410a4cc1904bc012b	Unassigned	1.0
eeae406191f4bb3eda2a66f182732802	d__Eukaryota; p__Cryptomycota; c__LKM11; o__LKM11; f__LKM11; g__LKM11	1.0
eeaea06dcbfeb2d7e09bcffd79622d1f	Unassigned	1.0
eeb1b1074a5f0b8d6870e8227c603999	Unassigned	1.0
eeb20e51494e91bc463432d08616f648	Unassigned	1.0
eeb365d528f53a55a03d3f9f8d8fa868	d__Eukaryota	1.0
eeb456d9be61cf804b9180c0e6a88d4d	Unassigned	1.0
eeb49912fa58a475c093732bdbc769c3	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea	0.6
eeb5340b8d43331ec84d08a2c5f03cd8	d__Eukaryota	1.0
eeb6e968b92a4f72c667655bda649fda	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes	1.0
eeb898f6079add0ea8e0a5d1bdc26fb9	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae	0.8
eebbdf9c6e63d89807164770eaa1e894	Unassigned	1.0
eebc151ac423c995f2c2c812498ca3ad	d__Bacteria; p__Myxococcota; c__Polyangia; o__Blfdi19; f__Blfdi19; g__Blfdi19	0.6
eebc8056f89fc04433fd7daa04b1fb6c	Unassigned	1.0
eebed8de65162c49698530dfea37db01	Unassigned	1.0
eebf7d23c314cd04564159ba98d97449	Unassigned	1.0
eec02b51ccb545cb0e532b206356a037	Unassigned	1.0
eec03806ccf76fe83da5c117d816d02b	Unassigned	1.0
eec0630a29a319da761e10c7ffb8dbfa	Unassigned	1.0
eec12343197e49e3bc225cf594a02e63	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__uncultured_bacterium	0.8
eec1d8bdfe8eabf516d10c4914042074	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae	0.9
eec23121a2c4a79be7c5bebb65e953e5	d__Eukaryota; p__LKM15; c__LKM15; o__LKM15; f__LKM15; g__LKM15; s__uncultured_eukaryote	1.0
eec327dda35a15ad37a86748e3fb9cbd	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Rhizophydiales	1.0
eec52bd63f2f2af8b90406f8312e8587	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9
eec5778dd5c8fe6a87c6ae3ccc894fd1	Unassigned	1.0
eec60efbb015d3fe93dd56fe3e15f22c	Unassigned	1.0
eec651e4b6828461db1d545f1ee4f579	Unassigned	1.0
eec7514e344cda080a170c3c136fa0bc	Unassigned	1.0
eec823c995cbd046498beb0a5f71e8bd	d__Eukaryota; p__Euglenozoa; c__Diplonemea; o__Diplonemea; f__Diplonemea; g__Diplonemea; s__Diplonemida_sp.	1.0
eec8d14dfd98bd65054bdf60f5545c70	Unassigned	1.0
eec998ccb7d47539b6e3159fe6982015	Unassigned	1.0
eec9b5e17d8359ced4274dddcd86e725	Unassigned	1.0
eeca60a6df3d0107d4e1a616181c4092	d__Eukaryota; p__Annelida; c__Polychaeta	0.9
eecac51da461a5d93e9da0ad7c290509	Unassigned	1.0
eecaeeb84a3c76c1ca8d0d509a7347dc	Unassigned	1.0
eecbd32bf40face96855e30c3dffc304	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae	1.0
eecc9f10612ee597bd25740d1a86b6e0	d__Eukaryota; p__Cnidaria; c__Hydrozoa; o__Anthoathecata; f__Anthoathecata; g__Anthoathecata	0.8
eecd7a4c9d4871b34379fb4071c2ecfd	d__Eukaryota; p__Hyphochytriomycetes; c__Hyphochytriomycetes; o__Hyphochytriales; f__Hyphochytriales; g__Hyphochytriales; s__uncultured_stramenopile	1.0
eece23199c628db50ac354402c4a9df8	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__0319-6G20; f__0319-6G20; g__0319-6G20	1.0
eecef56d0851bce90ceaf9b41fd75598	d__Eukaryota; p__Porifera; c__Homoscleromorpha; o__Homosclerophorida; f__Homosclerophorida; g__Homosclerophorida	1.0
eecfc193132190c357c7669a314e770b	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Litostomatea; f__Haptoria; g__Haptoria	0.8
eed1aa45763146f8b1c687c7411acd72	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	0.9
eed57d18c1962d86b5e0491bd7e3c869	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas	0.6
eed5965a0b5604758275a2543f35e09a	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea; g__Peritrichia; s__Usconophrys_sp.	1.0
eed614ed19687ed99c84a00774398467	Unassigned	1.0
eed691d238d3ccdac710404daff8eb49	Unassigned	1.0
eed8347a47c6c7deb11774c1b92da349	Unassigned	1.0
eed901d8a5bfeff98e48f369462db29c	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	1.0
eeda31fbfb2848ef3f98e9ef9171872f	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_eukaryote	1.0
eeda52db6f52d299991bae276a2ae7b4	d__Eukaryota; p__Annelida; c__Polychaeta; o__Spionida; f__Spionida; g__Spionida	0.9
eedcefaadfbbb851123575d9c928228a	d__Eukaryota; p__Apusomonadidae; c__Apusomonadidae; o__Apusomonadidae; f__Apusomonadidae; g__Apusomonadidae	0.667
eedd504b43b6110a0571871d14b8065b	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales	1.0
eedef9b125decc1f9fca92c42568a9b2	d__Eukaryota; p__Platyhelminthes; c__Rhabditophora; o__Proseriata; f__Proseriata; g__Proseriata	1.0
eedf3a8bdf5fa13f69e256810cf00485	Unassigned	1.0
eedf866f9f563a2ee6743df8bbdb2637	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_bacterium	0.8
eee04ba9ef577269e72699c6f6449508	Unassigned	1.0
eee283636b277611f4c716bb3597a002	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales	1.0
eee37709c4050f270fb84c9d4e623732	Unassigned	1.0
eee3884a35d2316a3bb6566c0d90e304	Unassigned	1.0
eee41a8ec1eb413cdbd3262fd540e11e	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured	0.6
eee57aca40244115b8c9057a72595c63	d__Eukaryota; p__Labyrinthulomycetes	1.0
eee63a28c32307f909f49ec404dc7bb0	Unassigned	1.0
eee66a1291923869e7099ad3f9b32e43	Unassigned	1.0
eee886d39f294f8b765cad543f41c203	Unassigned	1.0
eee996fe676a076a631b066f31f1fd92	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rubripirellula	0.6
eeebdd055b102c841f5d17b5f78d8fac	Unassigned	1.0
eeec311422a6cc6d96da581d47f67312	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae	1.0
eeec3e001fd087cfa6c361af4f518117	Unassigned	1.0
eeec6c9ba1f59959c3c5907f2aac2cac	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Oligohymenophorea; g__uncultured	1.0
eeed673d6f888e774e0e5f3bf2a99dbd	d__Eukaryota; p__Holozoa; c__Choanoflagellida; o__Acanthoecida; f__Acanthoecidae; g__Acanthoecidae	0.833
eeee7b7af9c36282eb96f748e41d74c0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ectothiorhodospirales; f__Thioalkalispiraceae; g__Thioalkalispira-Sulfurivermis	0.6
eeee8d25f562a20ce1e03a5d5bfd5a8d	Unassigned	1.0
eeeecbdc5d46baca8b53599e41f1aed8	Unassigned	1.0
eeeeda8b2a4a5a0cc83e0b7b49c8654d	Unassigned	1.0
eeefb893893c3d987b8b30c318823c8f	Unassigned	1.0
eef035631bf8d09925d975ac217d1833	d__Eukaryota; p__Arthropoda; c__Maxillopoda; o__Poecilostomatoida; f__Poecilostomatoida; g__Poecilostomatoida; s__Clausidium_vancouverense	1.0
eef39492e2e2e70b97c1b4a2855b9ee4	Unassigned	1.0
eef4de187c86d2c896f1500fd6cb0326	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Hypotrichia; g__Hypotrichia	0.7
eef5b5d64f348c98ef0dc3da7e9085d6	Unassigned	1.0
eef829be48c3f652dc053af295010e2f	Unassigned	1.0
eef842527a2908b088e01a7d5905874b	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.7
eef8d73ecff658c94b6d3a120244f29a	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Prostomatea; g__Cryptocaryon; s__eukaryotic_picoplankton	0.667
eef92e6021131decaad5361a6c0e853f	Unassigned	1.0
eefa0ad766b05ad29f879fb5deb1cdca	Unassigned	1.0
eefa55a0d98e08dfcd500eb43876fc55	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Suctoria; s__metagenome	1.0
eefab36159c9a5896fa94b223403a109	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__vadinHA49; f__vadinHA49; g__vadinHA49; s__metagenome	0.833
eefb5eca31f2b0a4f1ccd0d0a3aab5d2	Unassigned	1.0
